lat,lon,lead_month,forecast_date,anom,init_year,init_month
-32.5,-38.5,1,2026-09,0.2963,2026,8
-32.5,-37.5,1,2026-09,0.411,2026,8
-32.5,-36.5,1,2026-09,0.515,2026,8
-32.5,-35.5,1,2026-09,0.5473,2026,8
-32.5,-34.5,1,2026-09,0.4897,2026,8
-32.5,-33.5,1,2026-09,0.4853,2026,8
-32.5,-32.5,1,2026-09,0.6503,2026,8
-32.5,-31.5,1,2026-09,0.6713,2026,8
-32.5,-30.5,1,2026-09,0.6154,2026,8
-33.5,-89.5,1,2026-09,0.8551,2026,8
-33.5,-88.5,1,2026-09,0.9162,2026,8
-33.5,-87.5,1,2026-09,1.0338,2026,8
-33.5,-86.5,1,2026-09,1.1032,2026,8
-33.5,-85.5,1,2026-09,1.0685,2026,8
-33.5,-84.5,1,2026-09,0.9335,2026,8
-33.5,-83.5,1,2026-09,0.9159,2026,8
-33.5,-82.5,1,2026-09,0.9586,2026,8
-33.5,-81.5,1,2026-09,0.914,2026,8
-33.5,-80.5,1,2026-09,0.9152,2026,8
-33.5,-79.5,1,2026-09,0.9901,2026,8
-33.5,-78.5,1,2026-09,0.975,2026,8
-33.5,-77.5,1,2026-09,1.0102,2026,8
-33.5,-76.5,1,2026-09,1.0988,2026,8
-33.5,-75.5,1,2026-09,1.0085,2026,8
-33.5,-74.5,1,2026-09,0.9994,2026,8
-33.5,-73.5,1,2026-09,1.1964,2026,8
-33.5,-72.5,1,2026-09,1.2585,2026,8
-33.5,-71.5,1,2026-09,1.2555,2026,8
-33.5,-70.5,1,2026-09,1.6129,2026,8
-33.5,-69.5,1,2026-09,0.9901,2026,8
-33.5,-68.5,1,2026-09,0.986,2026,8
-33.5,-67.5,1,2026-09,1.067,2026,8
-33.5,-66.5,1,2026-09,0.8503,2026,8
-33.5,-65.5,1,2026-09,0.661,2026,8
-33.5,-64.5,1,2026-09,0.692,2026,8
-33.5,-63.5,1,2026-09,0.7494,2026,8
-33.5,-62.5,1,2026-09,0.5797,2026,8
-33.5,-61.5,1,2026-09,0.4455,2026,8
-33.5,-60.5,1,2026-09,0.4301,2026,8
-33.5,-59.5,1,2026-09,0.4396,2026,8
-33.5,-58.5,1,2026-09,0.4506,2026,8
-33.5,-57.5,1,2026-09,0.3881,2026,8
-33.5,-56.5,1,2026-09,0.3727,2026,8
-33.5,-55.5,1,2026-09,0.3136,2026,8
-33.5,-54.5,1,2026-09,0.3473,2026,8
-33.5,-53.5,1,2026-09,0.3319,2026,8
-33.5,-52.5,1,2026-09,0.2123,2026,8
-33.5,-51.5,1,2026-09,-0.1205,2026,8
-33.5,-50.5,1,2026-09,0.0307,2026,8
-33.5,-49.5,1,2026-09,0.0929,2026,8
-33.5,-48.5,1,2026-09,-0.014,2026,8
-33.5,-47.5,1,2026-09,0.0133,2026,8
-33.5,-46.5,1,2026-09,0.0534,2026,8
-33.5,-45.5,1,2026-09,0.0732,2026,8
-33.5,-44.5,1,2026-09,0.1095,2026,8
-33.5,-43.5,1,2026-09,0.1796,2026,8
-33.5,-42.5,1,2026-09,0.2663,2026,8
-33.5,-41.5,1,2026-09,0.2843,2026,8
-33.5,-40.5,1,2026-09,0.2951,2026,8
-33.5,-39.5,1,2026-09,0.2604,2026,8
-33.5,-38.5,1,2026-09,0.2516,2026,8
-33.5,-37.5,1,2026-09,0.391,2026,8
-33.5,-36.5,1,2026-09,0.5236,2026,8
-33.5,-35.5,1,2026-09,0.4814,2026,8
-33.5,-34.5,1,2026-09,0.4189,2026,8
-33.5,-33.5,1,2026-09,0.5221,2026,8
-33.5,-32.5,1,2026-09,0.6815,2026,8
-33.5,-31.5,1,2026-09,0.7958,2026,8
-33.5,-30.5,1,2026-09,0.737,2026,8
-34.5,-89.5,1,2026-09,0.7336,2026,8
-34.5,-88.5,1,2026-09,0.8136,2026,8
-34.5,-87.5,1,2026-09,0.9281,2026,8
-34.5,-86.5,1,2026-09,0.9884,2026,8
-34.5,-85.5,1,2026-09,0.9992,2026,8
-34.5,-84.5,1,2026-09,0.9413,2026,8
-34.5,-83.5,1,2026-09,0.8725,2026,8
-34.5,-82.5,1,2026-09,0.861,2026,8
-34.5,-81.5,1,2026-09,0.8078,2026,8
-34.5,-80.5,1,2026-09,0.7484,2026,8
-34.5,-79.5,1,2026-09,0.7638,2026,8
-34.5,-78.5,1,2026-09,0.7721,2026,8
-34.5,-77.5,1,2026-09,0.8441,2026,8
-34.5,-76.5,1,2026-09,0.9025,2026,8
-34.5,-75.5,1,2026-09,0.8786,2026,8
-34.5,-74.5,1,2026-09,0.9042,2026,8
-34.5,-73.5,1,2026-09,1.0385,2026,8
-34.5,-72.5,1,2026-09,1.2379,2026,8
-34.5,-71.5,1,2026-09,1.4572,2026,8
-34.5,-70.5,1,2026-09,1.3483,2026,8
-34.5,-69.5,1,2026-09,0.8012,2026,8
-34.5,-68.5,1,2026-09,0.9572,2026,8
-34.5,-67.5,1,2026-09,1.0475,2026,8
-34.5,-66.5,1,2026-09,0.7274,2026,8
-34.5,-65.5,1,2026-09,0.6806,2026,8
-34.5,-64.5,1,2026-09,0.6879,2026,8
-34.5,-63.5,1,2026-09,0.4928,2026,8
-34.5,-62.5,1,2026-09,0.3522,2026,8
-34.5,-61.5,1,2026-09,0.3739,2026,8
-34.5,-60.5,1,2026-09,0.3559,2026,8
-34.5,-59.5,1,2026-09,0.4237,2026,8
-34.5,-58.5,1,2026-09,0.5177,2026,8
-34.5,-57.5,1,2026-09,0.4457,2026,8
-34.5,-56.5,1,2026-09,0.3439,2026,8
-34.5,-55.5,1,2026-09,0.2824,2026,8
-34.5,-54.5,1,2026-09,0.2345,2026,8
-34.5,-53.5,1,2026-09,0.1437,2026,8
-34.5,-52.5,1,2026-09,-0.2115,2026,8
-34.5,-51.5,1,2026-09,-0.2769,2026,8
-34.5,-50.5,1,2026-09,0.0263,2026,8
-34.5,-49.5,1,2026-09,-0.0709,2026,8
-34.5,-48.5,1,2026-09,-0.181,2026,8
-34.5,-47.5,1,2026-09,-0.1361,2026,8
-34.5,-46.5,1,2026-09,-0.0492,2026,8
-34.5,-45.5,1,2026-09,0.0175,2026,8
-34.5,-44.5,1,2026-09,0.0758,2026,8
-34.5,-43.5,1,2026-09,0.1581,2026,8
-34.5,-42.5,1,2026-09,0.2248,2026,8
-34.5,-41.5,1,2026-09,0.2465,2026,8
-34.5,-40.5,1,2026-09,0.3063,2026,8
-34.5,-39.5,1,2026-09,0.3864,2026,8
-34.5,-38.5,1,2026-09,0.3883,2026,8
-34.5,-37.5,1,2026-09,0.4001,2026,8
-34.5,-36.5,1,2026-09,0.4779,2026,8
-34.5,-35.5,1,2026-09,0.4853,2026,8
-34.5,-34.5,1,2026-09,0.4499,2026,8
-34.5,-33.5,1,2026-09,0.5544,2026,8
-34.5,-32.5,1,2026-09,0.6479,2026,8
-34.5,-31.5,1,2026-09,0.7343,2026,8
-34.5,-30.5,1,2026-09,0.765,2026,8
-35.5,-89.5,1,2026-09,0.6269,2026,8
-35.5,-88.5,1,2026-09,0.7387,2026,8
-35.5,-87.5,1,2026-09,0.8373,2026,8
-35.5,-86.5,1,2026-09,0.8857,2026,8
-35.5,-85.5,1,2026-09,0.8607,2026,8
-35.5,-84.5,1,2026-09,0.7919,2026,8
-35.5,-83.5,1,2026-09,0.7838,2026,8
-35.5,-82.5,1,2026-09,0.7958,2026,8
-35.5,-81.5,1,2026-09,0.7687,2026,8
-35.5,-80.5,1,2026-09,0.6803,2026,8
-35.5,-79.5,1,2026-09,0.5941,2026,8
-35.5,-78.5,1,2026-09,0.5707,2026,8
-35.5,-77.5,1,2026-09,0.59,2026,8
-35.5,-76.5,1,2026-09,0.6259,2026,8
-35.5,-75.5,1,2026-09,0.7143,2026,8
-35.5,-74.5,1,2026-09,0.8551,2026,8
-35.5,-73.5,1,2026-09,1.0788,2026,8
-35.5,-72.5,1,2026-09,1.2775,2026,8
-35.5,-71.5,1,2026-09,1.4689,2026,8
-35.5,-70.5,1,2026-09,1.0946,2026,8
-35.5,-69.5,1,2026-09,1.0243,2026,8
-35.5,-68.5,1,2026-09,0.7074,2026,8
-35.5,-67.5,1,2026-09,0.6037,2026,8
-35.5,-66.5,1,2026-09,0.3642,2026,8
-35.5,-65.5,1,2026-09,0.3446,2026,8
-35.5,-64.5,1,2026-09,0.4118,2026,8
-35.5,-63.5,1,2026-09,0.4333,2026,8
-35.5,-62.5,1,2026-09,0.3146,2026,8
-35.5,-61.5,1,2026-09,0.2865,2026,8
-35.5,-60.5,1,2026-09,0.3,2026,8
-35.5,-59.5,1,2026-09,0.3129,2026,8
-35.5,-58.5,1,2026-09,0.3329,2026,8
-35.5,-57.5,1,2026-09,0.32,2026,8
-35.5,-56.5,1,2026-09,0.2785,2026,8
-35.5,-55.5,1,2026-09,0.1715,2026,8
-35.5,-54.5,1,2026-09,0.0451,2026,8
-35.5,-53.5,1,2026-09,-0.0777,2026,8
-35.5,-52.5,1,2026-09,-0.1222,2026,8
-35.5,-51.5,1,2026-09,-0.1143,2026,8
-35.5,-50.5,1,2026-09,-0.0245,2026,8
-35.5,-49.5,1,2026-09,-0.141,2026,8
-35.5,-48.5,1,2026-09,-0.2433,2026,8
-35.5,-47.5,1,2026-09,-0.2357,2026,8
-35.5,-46.5,1,2026-09,-0.118,2026,8
-35.5,-45.5,1,2026-09,0.0253,2026,8
-35.5,-44.5,1,2026-09,0.0971,2026,8
-35.5,-43.5,1,2026-09,0.1588,2026,8
-35.5,-42.5,1,2026-09,0.2594,2026,8
-35.5,-41.5,1,2026-09,0.2682,2026,8
-35.5,-40.5,1,2026-09,0.2856,2026,8
-35.5,-39.5,1,2026-09,0.3827,2026,8
-35.5,-38.5,1,2026-09,0.4469,2026,8
-35.5,-37.5,1,2026-09,0.4469,2026,8
-35.5,-36.5,1,2026-09,0.4311,2026,8
-35.5,-35.5,1,2026-09,0.4308,2026,8
-35.5,-34.5,1,2026-09,0.4655,2026,8
-35.5,-33.5,1,2026-09,0.5487,2026,8
-35.5,-32.5,1,2026-09,0.5668,2026,8
-35.5,-31.5,1,2026-09,0.5905,2026,8
-35.5,-30.5,1,2026-09,0.6881,2026,8
-36.5,-89.5,1,2026-09,0.5524,2026,8
-36.5,-88.5,1,2026-09,0.6283,2026,8
-36.5,-87.5,1,2026-09,0.7382,2026,8
-36.5,-86.5,1,2026-09,0.746,2026,8
-36.5,-85.5,1,2026-09,0.7167,2026,8
-36.5,-84.5,1,2026-09,0.6591,2026,8
-36.5,-83.5,1,2026-09,0.6566,2026,8
-36.5,-82.5,1,2026-09,0.7028,2026,8
-36.5,-81.5,1,2026-09,0.724,2026,8
-36.5,-80.5,1,2026-09,0.6625,2026,8
-36.5,-79.5,1,2026-09,0.5314,2026,8
-36.5,-78.5,1,2026-09,0.4687,2026,8
-36.5,-77.5,1,2026-09,0.4823,2026,8
-36.5,-76.5,1,2026-09,0.5285,2026,8
-36.5,-75.5,1,2026-09,0.5668,2026,8
-36.5,-74.5,1,2026-09,0.7472,2026,8
-36.5,-73.5,1,2026-09,1.068,2026,8
-36.5,-72.5,1,2026-09,1.2812,2026,8
-36.5,-71.5,1,2026-09,1.3175,2026,8
-36.5,-70.5,1,2026-09,0.8681,2026,8
-36.5,-69.5,1,2026-09,0.3852,2026,8
-36.5,-68.5,1,2026-09,0.4157,2026,8
-36.5,-67.5,1,2026-09,0.0827,2026,8
-36.5,-66.5,1,2026-09,-0.1004,2026,8
-36.5,-65.5,1,2026-09,0.0741,2026,8
-36.5,-64.5,1,2026-09,0.2848,2026,8
-36.5,-63.5,1,2026-09,0.3239,2026,8
-36.5,-62.5,1,2026-09,0.3173,2026,8
-36.5,-61.5,1,2026-09,0.2631,2026,8
-36.5,-60.5,1,2026-09,0.2523,2026,8
-36.5,-59.5,1,2026-09,0.2582,2026,8
-36.5,-58.5,1,2026-09,0.2548,2026,8
-36.5,-57.5,1,2026-09,0.2043,2026,8
-36.5,-56.5,1,2026-09,0.1669,2026,8
-36.5,-55.5,1,2026-09,0.0568,2026,8
-36.5,-54.5,1,2026-09,-0.0584,2026,8
-36.5,-53.5,1,2026-09,0.1889,2026,8
-36.5,-52.5,1,2026-09,0.244,2026,8
-36.5,-51.5,1,2026-09,-0.0204,2026,8
-36.5,-50.5,1,2026-09,0.0177,2026,8
-36.5,-49.5,1,2026-09,-0.0804,2026,8
-36.5,-48.5,1,2026-09,-0.2227,2026,8
-36.5,-47.5,1,2026-09,-0.2042,2026,8
-36.5,-46.5,1,2026-09,-0.0672,2026,8
-36.5,-45.5,1,2026-09,0.0995,2026,8
-36.5,-44.5,1,2026-09,0.1579,2026,8
-36.5,-43.5,1,2026-09,0.2345,2026,8
-36.5,-42.5,1,2026-09,0.298,2026,8
-36.5,-41.5,1,2026-09,0.3109,2026,8
-36.5,-40.5,1,2026-09,0.3041,2026,8
-36.5,-39.5,1,2026-09,0.3449,2026,8
-36.5,-38.5,1,2026-09,0.3756,2026,8
-36.5,-37.5,1,2026-09,0.4308,2026,8
-36.5,-36.5,1,2026-09,0.4345,2026,8
-36.5,-35.5,1,2026-09,0.4152,2026,8
-36.5,-34.5,1,2026-09,0.4682,2026,8
-36.5,-33.5,1,2026-09,0.5238,2026,8
-36.5,-32.5,1,2026-09,0.5224,2026,8
-36.5,-31.5,1,2026-09,0.5192,2026,8
-36.5,-30.5,1,2026-09,0.5714,2026,8
-37.5,-89.5,1,2026-09,0.5531,2026,8
-37.5,-88.5,1,2026-09,0.5727,2026,8
-37.5,-87.5,1,2026-09,0.6466,2026,8
-37.5,-86.5,1,2026-09,0.6322,2026,8
-37.5,-85.5,1,2026-09,0.5719,2026,8
-37.5,-84.5,1,2026-09,0.5158,2026,8
-37.5,-83.5,1,2026-09,0.5534,2026,8
-37.5,-82.5,1,2026-09,0.5793,2026,8
-37.5,-81.5,1,2026-09,0.5805,2026,8
-37.5,-80.5,1,2026-09,0.5563,2026,8
-37.5,-79.5,1,2026-09,0.5358,2026,8
-37.5,-78.5,1,2026-09,0.5041,2026,8
-37.5,-77.5,1,2026-09,0.5036,2026,8
-37.5,-76.5,1,2026-09,0.518,2026,8
-37.5,-75.5,1,2026-09,0.5236,2026,8
-37.5,-74.5,1,2026-09,0.6999,2026,8
-37.5,-73.5,1,2026-09,0.9589,2026,8
-37.5,-72.5,1,2026-09,1.1942,2026,8
-37.5,-71.5,1,2026-09,1.0107,2026,8
-37.5,-70.5,1,2026-09,0.5976,2026,8
-37.5,-69.5,1,2026-09,0.2101,2026,8
-37.5,-68.5,1,2026-09,0.1862,2026,8
-37.5,-67.5,1,2026-09,0.0949,2026,8
-37.5,-66.5,1,2026-09,-0.0072,2026,8
-37.5,-65.5,1,2026-09,0.0207,2026,8
-37.5,-64.5,1,2026-09,0.0793,2026,8
-37.5,-63.5,1,2026-09,0.142,2026,8
-37.5,-62.5,1,2026-09,0.2111,2026,8
-37.5,-61.5,1,2026-09,0.2143,2026,8
-37.5,-60.5,1,2026-09,0.1774,2026,8
-37.5,-59.5,1,2026-09,0.1469,2026,8
-37.5,-58.5,1,2026-09,0.1459,2026,8
-37.5,-57.5,1,2026-09,0.1544,2026,8
-37.5,-56.5,1,2026-09,0.1242,2026,8
-37.5,-55.5,1,2026-09,0.0607,2026,8
-37.5,-54.5,1,2026-09,0.1791,2026,8
-37.5,-53.5,1,2026-09,0.4079,2026,8
-37.5,-52.5,1,2026-09,0.05,2026,8
-37.5,-51.5,1,2026-09,0.0963,2026,8
-37.5,-50.5,1,2026-09,0.0399,2026,8
-37.5,-49.5,1,2026-09,-0.0374,2026,8
-37.5,-48.5,1,2026-09,-0.106,2026,8
-37.5,-47.5,1,2026-09,-0.0528,2026,8
-37.5,-46.5,1,2026-09,0.0883,2026,8
-37.5,-45.5,1,2026-09,0.2257,2026,8
-37.5,-44.5,1,2026-09,0.3004,2026,8
-37.5,-43.5,1,2026-09,0.36,2026,8
-37.5,-42.5,1,2026-09,0.39,2026,8
-37.5,-41.5,1,2026-09,0.3964,2026,8
-37.5,-40.5,1,2026-09,0.3744,2026,8
-37.5,-39.5,1,2026-09,0.3134,2026,8
-37.5,-38.5,1,2026-09,0.2372,2026,8
-37.5,-37.5,1,2026-09,0.246,2026,8
-37.5,-36.5,1,2026-09,0.2773,2026,8
-37.5,-35.5,1,2026-09,0.3268,2026,8
-37.5,-34.5,1,2026-09,0.444,2026,8
-37.5,-33.5,1,2026-09,0.4523,2026,8
-37.5,-32.5,1,2026-09,0.4689,2026,8
-37.5,-31.5,1,2026-09,0.4882,2026,8
-37.5,-30.5,1,2026-09,0.4853,2026,8
-38.5,-89.5,1,2026-09,0.557,2026,8
-38.5,-88.5,1,2026-09,0.5844,2026,8
-38.5,-87.5,1,2026-09,0.5673,2026,8
-38.5,-86.5,1,2026-09,0.5158,2026,8
-38.5,-85.5,1,2026-09,0.5087,2026,8
-38.5,-84.5,1,2026-09,0.4872,2026,8
-38.5,-83.5,1,2026-09,0.4782,2026,8
-38.5,-82.5,1,2026-09,0.4464,2026,8
-38.5,-81.5,1,2026-09,0.4709,2026,8
-38.5,-80.5,1,2026-09,0.4931,2026,8
-38.5,-79.5,1,2026-09,0.5102,2026,8
-38.5,-78.5,1,2026-09,0.5165,2026,8
-38.5,-77.5,1,2026-09,0.5099,2026,8
-38.5,-76.5,1,2026-09,0.5021,2026,8
-38.5,-75.5,1,2026-09,0.519,2026,8
-38.5,-74.5,1,2026-09,0.7006,2026,8
-38.5,-73.5,1,2026-09,0.9479,2026,8
-38.5,-72.5,1,2026-09,1.1464,2026,8
-38.5,-71.5,1,2026-09,0.7628,2026,8
-38.5,-70.5,1,2026-09,0.4132,2026,8
-38.5,-69.5,1,2026-09,0.235,2026,8
-38.5,-68.5,1,2026-09,0.0714,2026,8
-38.5,-67.5,1,2026-09,-0.0116,2026,8
-38.5,-66.5,1,2026-09,-0.0035,2026,8
-38.5,-65.5,1,2026-09,-0.0894,2026,8
-38.5,-64.5,1,2026-09,-0.0321,2026,8
-38.5,-63.5,1,2026-09,-0.0372,2026,8
-38.5,-62.5,1,2026-09,0.0116,2026,8
-38.5,-61.5,1,2026-09,0.0441,2026,8
-38.5,-60.5,1,2026-09,0.0756,2026,8
-38.5,-59.5,1,2026-09,0.1239,2026,8
-38.5,-58.5,1,2026-09,0.1347,2026,8
-38.5,-57.5,1,2026-09,0.1679,2026,8
-38.5,-56.5,1,2026-09,0.1737,2026,8
-38.5,-55.5,1,2026-09,0.1811,2026,8
-38.5,-54.5,1,2026-09,0.3002,2026,8
-38.5,-53.5,1,2026-09,0.3324,2026,8
-38.5,-52.5,1,2026-09,0.0683,2026,8
-38.5,-51.5,1,2026-09,0.0524,2026,8
-38.5,-50.5,1,2026-09,-0.0074,2026,8
-38.5,-49.5,1,2026-09,0.1144,2026,8
-38.5,-48.5,1,2026-09,0.0858,2026,8
-38.5,-47.5,1,2026-09,0.1432,2026,8
-38.5,-46.5,1,2026-09,0.2011,2026,8
-38.5,-45.5,1,2026-09,0.2572,2026,8
-38.5,-44.5,1,2026-09,0.36,2026,8
-38.5,-43.5,1,2026-09,0.4887,2026,8
-38.5,-42.5,1,2026-09,0.5587,2026,8
-38.5,-41.5,1,2026-09,0.5275,2026,8
-38.5,-40.5,1,2026-09,0.4543,2026,8
-38.5,-39.5,1,2026-09,0.3835,2026,8
-38.5,-38.5,1,2026-09,0.2582,2026,8
-38.5,-37.5,1,2026-09,0.1652,2026,8
-38.5,-36.5,1,2026-09,0.185,2026,8
-38.5,-35.5,1,2026-09,0.2973,2026,8
-38.5,-34.5,1,2026-09,0.4613,2026,8
-38.5,-33.5,1,2026-09,0.4174,2026,8
-38.5,-32.5,1,2026-09,0.4174,2026,8
-38.5,-31.5,1,2026-09,0.4391,2026,8
-38.5,-30.5,1,2026-09,0.4125,2026,8
-39.5,-89.5,1,2026-09,0.5219,2026,8
-39.5,-88.5,1,2026-09,0.5602,2026,8
-39.5,-87.5,1,2026-09,0.5387,2026,8
-39.5,-86.5,1,2026-09,0.4547,2026,8
-39.5,-85.5,1,2026-09,0.4069,2026,8
-39.5,-84.5,1,2026-09,0.3954,2026,8
-39.5,-83.5,1,2026-09,0.3676,2026,8
-39.5,-82.5,1,2026-09,0.3322,2026,8
-39.5,-81.5,1,2026-09,0.3722,2026,8
-39.5,-80.5,1,2026-09,0.4274,2026,8
-39.5,-79.5,1,2026-09,0.4171,2026,8
-39.5,-78.5,1,2026-09,0.4306,2026,8
-39.5,-77.5,1,2026-09,0.4601,2026,8
-39.5,-76.5,1,2026-09,0.3739,2026,8
-39.5,-75.5,1,2026-09,0.4337,2026,8
-39.5,-74.5,1,2026-09,0.652,2026,8
-39.5,-73.5,1,2026-09,0.8564,2026,8
-39.5,-72.5,1,2026-09,0.9831,2026,8
-39.5,-71.5,1,2026-09,0.5143,2026,8
-39.5,-70.5,1,2026-09,0.3324,2026,8
-39.5,-69.5,1,2026-09,0.3485,2026,8
-39.5,-68.5,1,2026-09,0.185,2026,8
-39.5,-67.5,1,2026-09,-0.0887,2026,8
-39.5,-66.5,1,2026-09,-0.1168,2026,8
-39.5,-65.5,1,2026-09,-0.2108,2026,8
-39.5,-64.5,1,2026-09,-0.0934,2026,8
-39.5,-63.5,1,2026-09,-0.1063,2026,8
-39.5,-62.5,1,2026-09,-0.0331,2026,8
-39.5,-61.5,1,2026-09,0.2624,2026,8
-39.5,-60.5,1,2026-09,0.2914,2026,8
-39.5,-59.5,1,2026-09,0.2868,2026,8
-39.5,-58.5,1,2026-09,0.276,2026,8
-39.5,-57.5,1,2026-09,0.2423,2026,8
-39.5,-56.5,1,2026-09,0.185,2026,8
-39.5,-55.5,1,2026-09,0.246,2026,8
-39.5,-54.5,1,2026-09,0.2274,2026,8
-39.5,-53.5,1,2026-09,0.13,2026,8
-39.5,-52.5,1,2026-09,0.1237,2026,8
-39.5,-51.5,1,2026-09,0.1034,2026,8
-39.5,-50.5,1,2026-09,0.0353,2026,8
-39.5,-49.5,1,2026-09,0.0812,2026,8
-39.5,-48.5,1,2026-09,0.1012,2026,8
-39.5,-47.5,1,2026-09,0.2614,2026,8
-39.5,-46.5,1,2026-09,0.3866,2026,8
-39.5,-45.5,1,2026-09,0.2929,2026,8
-39.5,-44.5,1,2026-09,0.3136,2026,8
-39.5,-43.5,1,2026-09,0.5255,2026,8
-39.5,-42.5,1,2026-09,0.6508,2026,8
-39.5,-41.5,1,2026-09,0.6422,2026,8
-39.5,-40.5,1,2026-09,0.5861,2026,8
-39.5,-39.5,1,2026-09,0.4892,2026,8
-39.5,-38.5,1,2026-09,0.3578,2026,8
-39.5,-37.5,1,2026-09,0.2711,2026,8
-39.5,-36.5,1,2026-09,0.3825,2026,8
-39.5,-35.5,1,2026-09,0.5075,2026,8
-39.5,-34.5,1,2026-09,0.5534,2026,8
-39.5,-33.5,1,2026-09,0.454,2026,8
-39.5,-32.5,1,2026-09,0.4235,2026,8
-39.5,-31.5,1,2026-09,0.4972,2026,8
-39.5,-30.5,1,2026-09,0.443,2026,8
-40.5,-89.5,1,2026-09,0.5236,2026,8
-40.5,-88.5,1,2026-09,0.5243,2026,8
-40.5,-87.5,1,2026-09,0.4955,2026,8
-40.5,-86.5,1,2026-09,0.3974,2026,8
-40.5,-85.5,1,2026-09,0.3639,2026,8
-40.5,-84.5,1,2026-09,0.3373,2026,8
-40.5,-83.5,1,2026-09,0.329,2026,8
-40.5,-82.5,1,2026-09,0.3329,2026,8
-40.5,-81.5,1,2026-09,0.3183,2026,8
-40.5,-80.5,1,2026-09,0.3349,2026,8
-40.5,-79.5,1,2026-09,0.328,2026,8
-40.5,-78.5,1,2026-09,0.3258,2026,8
-40.5,-77.5,1,2026-09,0.3485,2026,8
-40.5,-76.5,1,2026-09,0.2741,2026,8
-40.5,-75.5,1,2026-09,0.3454,2026,8
-40.5,-74.5,1,2026-09,0.5727,2026,8
-40.5,-73.5,1,2026-09,0.7062,2026,8
-40.5,-72.5,1,2026-09,0.8693,2026,8
-40.5,-71.5,1,2026-09,0.141,2026,8
-40.5,-70.5,1,2026-09,0.2052,2026,8
-40.5,-69.5,1,2026-09,0.1637,2026,8
-40.5,-68.5,1,2026-09,-0.0562,2026,8
-40.5,-67.5,1,2026-09,-0.2171,2026,8
-40.5,-66.5,1,2026-09,-0.4176,2026,8
-40.5,-65.5,1,2026-09,-0.4268,2026,8
-40.5,-64.5,1,2026-09,-0.2679,2026,8
-40.5,-63.5,1,2026-09,-0.1646,2026,8
-40.5,-62.5,1,2026-09,0.0146,2026,8
-40.5,-61.5,1,2026-09,0.3102,2026,8
-40.5,-60.5,1,2026-09,0.3258,2026,8
-40.5,-59.5,1,2026-09,0.3102,2026,8
-40.5,-58.5,1,2026-09,0.2841,2026,8
-40.5,-57.5,1,2026-09,0.2536,2026,8
-40.5,-56.5,1,2026-09,0.2323,2026,8
-40.5,-55.5,1,2026-09,0.3163,2026,8
-40.5,-54.5,1,2026-09,-0.0526,2026,8
-40.5,-53.5,1,2026-09,-0.2672,2026,8
-40.5,-52.5,1,2026-09,0.1566,2026,8
-40.5,-51.5,1,2026-09,0.3044,2026,8
-40.5,-50.5,1,2026-09,0.193,2026,8
-40.5,-49.5,1,2026-09,0.0517,2026,8
-40.5,-48.5,1,2026-09,0.0292,2026,8
-40.5,-47.5,1,2026-09,0.1918,2026,8
-40.5,-46.5,1,2026-09,0.4276,2026,8
-40.5,-45.5,1,2026-09,0.4418,2026,8
-40.5,-44.5,1,2026-09,0.2995,2026,8
-40.5,-43.5,1,2026-09,0.3854,2026,8
-40.5,-42.5,1,2026-09,0.537,2026,8
-40.5,-41.5,1,2026-09,0.5788,2026,8
-40.5,-40.5,1,2026-09,0.5785,2026,8
-40.5,-39.5,1,2026-09,0.5121,2026,8
-40.5,-38.5,1,2026-09,0.422,2026,8
-40.5,-37.5,1,2026-09,0.3583,2026,8
-40.5,-36.5,1,2026-09,0.4577,2026,8
-40.5,-35.5,1,2026-09,0.4853,2026,8
-40.5,-34.5,1,2026-09,0.4294,2026,8
-40.5,-33.5,1,2026-09,0.5038,2026,8
-40.5,-32.5,1,2026-09,0.5863,2026,8
-40.5,-31.5,1,2026-09,0.643,2026,8
-40.5,-30.5,1,2026-09,0.4799,2026,8
-41.5,-89.5,1,2026-09,0.3698,2026,8
-41.5,-88.5,1,2026-09,0.3944,2026,8
-41.5,-87.5,1,2026-09,0.4081,2026,8
-41.5,-86.5,1,2026-09,0.3586,2026,8
-41.5,-85.5,1,2026-09,0.3708,2026,8
-41.5,-84.5,1,2026-09,0.359,2026,8
-41.5,-83.5,1,2026-09,0.3156,2026,8
-41.5,-82.5,1,2026-09,0.3197,2026,8
-41.5,-81.5,1,2026-09,0.2841,2026,8
-41.5,-80.5,1,2026-09,0.2521,2026,8
-41.5,-79.5,1,2026-09,0.2997,2026,8
-41.5,-78.5,1,2026-09,0.3185,2026,8
-41.5,-77.5,1,2026-09,0.3148,2026,8
-41.5,-76.5,1,2026-09,0.2702,2026,8
-41.5,-75.5,1,2026-09,0.321,2026,8
-41.5,-74.5,1,2026-09,0.4865,2026,8
-41.5,-73.5,1,2026-09,0.5568,2026,8
-41.5,-72.5,1,2026-09,0.6879,2026,8
-41.5,-71.5,1,2026-09,0.4713,2026,8
-41.5,-70.5,1,2026-09,0.152,2026,8
-41.5,-69.5,1,2026-09,-0.1886,2026,8
-41.5,-68.5,1,2026-09,-0.3917,2026,8
-41.5,-67.5,1,2026-09,-0.2796,2026,8
-41.5,-66.5,1,2026-09,-0.4139,2026,8
-41.5,-65.5,1,2026-09,-0.5443,2026,8
-41.5,-64.5,1,2026-09,-0.15,2026,8
-41.5,-63.5,1,2026-09,0.0102,2026,8
-41.5,-62.5,1,2026-09,0.0988,2026,8
