lat,lon,anom,init_year,init_month
-10.5,-71.5,3.39,2026,4
-10.5,-70.5,2.97,2026,4
-10.5,-69.5,3.13,2026,4
-10.5,-68.5,3.29,2026,4
-10.5,-67.5,3.39,2026,4
-10.5,-66.5,3.73,2026,4
-10.5,-65.5,3.74,2026,4
-10.5,-64.5,3.78,2026,4
-10.5,-63.5,3.45,2026,4
-10.5,-62.5,2.96,2026,4
-10.5,-61.5,3.08,2026,4
-10.5,-60.5,2.96,2026,4
-10.5,-59.5,2.93,2026,4
-10.5,-58.5,2.56,2026,4
-10.5,-57.5,2.3,2026,4
-10.5,-56.5,2.26,2026,4
-10.5,-55.5,2.02,2026,4
-10.5,-54.5,2.14,2026,4
-10.5,-53.5,2.13,2026,4
-10.5,-52.5,2.06,2026,4
-10.5,-51.5,2.14,2026,4
-10.5,-50.5,2.02,2026,4
-10.5,-49.5,1.87,2026,4
-10.5,-48.5,1.65,2026,4
-10.5,-47.5,1.4,2026,4
-10.5,-46.5,1.37,2026,4
-10.5,-45.5,1.14,2026,4
-10.5,-44.5,0.95,2026,4
-10.5,-43.5,0.67,2026,4
-10.5,-42.5,0.45,2026,4
-10.5,-41.5,0.47,2026,4
-10.5,-40.5,1.09,2026,4
-10.5,-39.5,1.21,2026,4
-10.5,-38.5,1.69,2026,4
-10.5,-37.5,2.69,2026,4
-10.5,-36.5,4.22,2026,4
-10.5,-35.5,3.77,2026,4
-10.5,-34.5,2.97,2026,4
-10.5,-33.5,2.57,2026,4
-10.5,-32.5,2.3,2026,4
-10.5,-31.5,2.11,2026,4
-10.5,-30.5,1.93,2026,4
-11.5,-89.5,0.68,2026,4
-11.5,-88.5,0.64,2026,4
-11.5,-87.5,0.63,2026,4
-11.5,-86.5,0.62,2026,4
-11.5,-85.5,0.65,2026,4
-11.5,-84.5,0.64,2026,4
-11.5,-83.5,0.53,2026,4
-11.5,-82.5,0.41,2026,4
-11.5,-81.5,0.38,2026,4
-11.5,-80.5,0.22,2026,4
-11.5,-79.5,0.17,2026,4
-11.5,-78.5,0.14,2026,4
-11.5,-77.5,0.25,2026,4
-11.5,-76.5,1.84,2026,4
-11.5,-75.5,3.27,2026,4
-11.5,-74.5,4.01,2026,4
-11.5,-73.5,4.82,2026,4
-11.5,-72.5,3.55,2026,4
-11.5,-71.5,3.01,2026,4
-11.5,-70.5,3.21,2026,4
-11.5,-69.5,2.84,2026,4
-11.5,-68.5,2.84,2026,4
-11.5,-67.5,3.0,2026,4
-11.5,-66.5,3.15,2026,4
-11.5,-65.5,3.34,2026,4
-11.5,-64.5,3.41,2026,4
-11.5,-63.5,3.47,2026,4
-11.5,-62.5,2.87,2026,4
-11.5,-61.5,2.53,2026,4
-11.5,-60.5,2.7,2026,4
-11.5,-59.5,2.42,2026,4
-11.5,-58.5,2.27,2026,4
-11.5,-57.5,1.97,2026,4
-11.5,-56.5,2.11,2026,4
-11.5,-55.5,1.91,2026,4
-11.5,-54.5,1.87,2026,4
-11.5,-53.5,2.01,2026,4
-11.5,-52.5,1.93,2026,4
-11.5,-51.5,1.81,2026,4
-11.5,-50.5,1.67,2026,4
-11.5,-49.5,1.56,2026,4
-11.5,-48.5,1.41,2026,4
-11.5,-47.5,1.47,2026,4
-11.5,-46.5,1.32,2026,4
-11.5,-45.5,1.05,2026,4
-11.5,-44.5,0.88,2026,4
-11.5,-43.5,0.68,2026,4
-11.5,-42.5,0.54,2026,4
-11.5,-41.5,0.58,2026,4
-11.5,-40.5,1.49,2026,4
-11.5,-39.5,1.4,2026,4
-11.5,-38.5,2.01,2026,4
-11.5,-37.5,3.77,2026,4
-11.5,-36.5,3.79,2026,4
-11.5,-35.5,2.96,2026,4
-11.5,-34.5,2.5,2026,4
-11.5,-33.5,2.17,2026,4
-11.5,-32.5,1.92,2026,4
-11.5,-31.5,1.75,2026,4
-11.5,-30.5,1.62,2026,4
-12.5,-89.5,0.72,2026,4
-12.5,-88.5,0.7,2026,4
-12.5,-87.5,0.68,2026,4
-12.5,-86.5,0.67,2026,4
-12.5,-85.5,0.63,2026,4
-12.5,-84.5,0.6,2026,4
-12.5,-83.5,0.6,2026,4
-12.5,-82.5,0.58,2026,4
-12.5,-81.5,0.4,2026,4
-12.5,-80.5,0.24,2026,4
-12.5,-79.5,0.21,2026,4
-12.5,-78.5,0.12,2026,4
-12.5,-77.5,0.1,2026,4
-12.5,-76.5,0.73,2026,4
-12.5,-75.5,2.09,2026,4
-12.5,-74.5,2.84,2026,4
-12.5,-73.5,4.47,2026,4
-12.5,-72.5,4.52,2026,4
-12.5,-71.5,4.96,2026,4
-12.5,-70.5,4.47,2026,4
-12.5,-69.5,3.51,2026,4
-12.5,-68.5,2.93,2026,4
-12.5,-67.5,2.78,2026,4
-12.5,-66.5,2.61,2026,4
-12.5,-65.5,2.67,2026,4
-12.5,-64.5,2.85,2026,4
-12.5,-63.5,2.82,2026,4
-12.5,-62.5,2.99,2026,4
-12.5,-61.5,2.65,2026,4
-12.5,-60.5,2.59,2026,4
-12.5,-59.5,1.96,2026,4
-12.5,-58.5,1.86,2026,4
-12.5,-57.5,2.02,2026,4
-12.5,-56.5,1.8,2026,4
-12.5,-55.5,1.64,2026,4
-12.5,-54.5,1.72,2026,4
-12.5,-53.5,1.77,2026,4
-12.5,-52.5,1.82,2026,4
-12.5,-51.5,1.56,2026,4
-12.5,-50.5,1.42,2026,4
-12.5,-49.5,1.3,2026,4
-12.5,-48.5,1.2,2026,4
-12.5,-47.5,1.12,2026,4
-12.5,-46.5,1.21,2026,4
-12.5,-45.5,1.02,2026,4
-12.5,-44.5,0.89,2026,4
-12.5,-43.5,0.58,2026,4
-12.5,-42.5,0.49,2026,4
-12.5,-41.5,1.01,2026,4
-12.5,-40.5,1.25,2026,4
-12.5,-39.5,1.67,2026,4
-12.5,-38.5,3.96,2026,4
-12.5,-37.5,3.93,2026,4
-12.5,-36.5,2.99,2026,4
-12.5,-35.5,2.51,2026,4
-12.5,-34.5,2.23,2026,4
-12.5,-33.5,2.03,2026,4
-12.5,-32.5,1.84,2026,4
-12.5,-31.5,1.65,2026,4
-12.5,-30.5,1.53,2026,4
-13.5,-89.5,0.79,2026,4
-13.5,-88.5,0.78,2026,4
-13.5,-87.5,0.75,2026,4
-13.5,-86.5,0.69,2026,4
-13.5,-85.5,0.65,2026,4
-13.5,-84.5,0.66,2026,4
-13.5,-83.5,0.65,2026,4
-13.5,-82.5,0.55,2026,4
-13.5,-81.5,0.47,2026,4
-13.5,-80.5,0.43,2026,4
-13.5,-79.5,0.24,2026,4
-13.5,-78.5,0.14,2026,4
-13.5,-77.5,0.08,2026,4
-13.5,-76.5,0.06,2026,4
-13.5,-75.5,1.4,2026,4
-13.5,-74.5,2.13,2026,4
-13.5,-73.5,2.38,2026,4
-13.5,-72.5,2.17,2026,4
-13.5,-71.5,3.75,2026,4
-13.5,-70.5,5.48,2026,4
-13.5,-69.5,4.68,2026,4
-13.5,-68.5,3.31,2026,4
-13.5,-67.5,2.88,2026,4
-13.5,-66.5,2.71,2026,4
-13.5,-65.5,2.49,2026,4
-13.5,-64.5,2.36,2026,4
-13.5,-63.5,2.39,2026,4
-13.5,-62.5,2.49,2026,4
-13.5,-61.5,2.23,2026,4
-13.5,-60.5,2.27,2026,4
-13.5,-59.5,2.38,2026,4
-13.5,-58.5,1.78,2026,4
-13.5,-57.5,1.65,2026,4
-13.5,-56.5,1.65,2026,4
-13.5,-55.5,1.52,2026,4
-13.5,-54.5,1.62,2026,4
-13.5,-53.5,1.51,2026,4
-13.5,-52.5,1.54,2026,4
-13.5,-51.5,1.35,2026,4
-13.5,-50.5,1.28,2026,4
-13.5,-49.5,1.22,2026,4
-13.5,-48.5,1.21,2026,4
-13.5,-47.5,1.19,2026,4
-13.5,-46.5,1.09,2026,4
-13.5,-45.5,0.93,2026,4
-13.5,-44.5,0.77,2026,4
-13.5,-43.5,0.52,2026,4
-13.5,-42.5,0.51,2026,4
-13.5,-41.5,1.1,2026,4
-13.5,-40.5,0.96,2026,4
-13.5,-39.5,2.83,2026,4
-13.5,-38.5,5.02,2026,4
-13.5,-37.5,3.26,2026,4
-13.5,-36.5,2.51,2026,4
-13.5,-35.5,2.1,2026,4
-13.5,-34.5,1.9,2026,4
-13.5,-33.5,1.74,2026,4
-13.5,-32.5,1.64,2026,4
-13.5,-31.5,1.57,2026,4
-13.5,-30.5,1.51,2026,4
-14.5,-89.5,0.88,2026,4
-14.5,-88.5,0.84,2026,4
-14.5,-87.5,0.79,2026,4
-14.5,-86.5,0.79,2026,4
-14.5,-85.5,0.77,2026,4
-14.5,-84.5,0.69,2026,4
-14.5,-83.5,0.62,2026,4
-14.5,-82.5,0.64,2026,4
-14.5,-81.5,0.63,2026,4
-14.5,-80.5,0.45,2026,4
-14.5,-79.5,0.29,2026,4
-14.5,-78.5,0.23,2026,4
-14.5,-77.5,0.15,2026,4
-14.5,-76.5,0.14,2026,4
-14.5,-75.5,0.32,2026,4
-14.5,-74.5,1.68,2026,4
-14.5,-73.5,1.71,2026,4
-14.5,-72.5,1.81,2026,4
-14.5,-71.5,1.61,2026,4
-14.5,-70.5,2.09,2026,4
-14.5,-69.5,3.54,2026,4
-14.5,-68.5,3.98,2026,4
-14.5,-67.5,3.3,2026,4
-14.5,-66.5,3.09,2026,4
-14.5,-65.5,2.92,2026,4
-14.5,-64.5,2.67,2026,4
-14.5,-63.5,2.5,2026,4
-14.5,-62.5,2.37,2026,4
-14.5,-61.5,2.19,2026,4
-14.5,-60.5,2.08,2026,4
-14.5,-59.5,2.21,2026,4
-14.5,-58.5,2.04,2026,4
-14.5,-57.5,1.83,2026,4
-14.5,-56.5,1.58,2026,4
-14.5,-55.5,1.45,2026,4
-14.5,-54.5,1.44,2026,4
-14.5,-53.5,1.37,2026,4
-14.5,-52.5,1.31,2026,4
-14.5,-51.5,1.25,2026,4
-14.5,-50.5,1.18,2026,4
-14.5,-49.5,1.19,2026,4
-14.5,-48.5,1.08,2026,4
-14.5,-47.5,1.13,2026,4
-14.5,-46.5,0.92,2026,4
-14.5,-45.5,0.85,2026,4
-14.5,-44.5,0.66,2026,4
-14.5,-43.5,0.45,2026,4
-14.5,-42.5,0.48,2026,4
-14.5,-41.5,0.58,2026,4
-14.5,-40.5,1.12,2026,4
-14.5,-39.5,2.69,2026,4
-14.5,-38.5,4.54,2026,4
-14.5,-37.5,3.01,2026,4
-14.5,-36.5,2.41,2026,4
-14.5,-35.5,1.96,2026,4
-14.5,-34.5,1.7,2026,4
-14.5,-33.5,1.58,2026,4
-14.5,-32.5,1.46,2026,4
-14.5,-31.5,1.4,2026,4
-14.5,-30.5,1.38,2026,4
-15.5,-89.5,0.83,2026,4
-15.5,-88.5,0.87,2026,4
-15.5,-87.5,0.9,2026,4
-15.5,-86.5,0.83,2026,4
-15.5,-85.5,0.74,2026,4
-15.5,-84.5,0.75,2026,4
-15.5,-83.5,0.76,2026,4
-15.5,-82.5,0.7,2026,4
-15.5,-81.5,0.57,2026,4
-15.5,-80.5,0.52,2026,4
-15.5,-79.5,0.45,2026,4
-15.5,-78.5,0.26,2026,4
-15.5,-77.5,0.18,2026,4
-15.5,-76.5,0.16,2026,4
-15.5,-75.5,0.29,2026,4
-15.5,-74.5,0.41,2026,4
-15.5,-73.5,1.46,2026,4
-15.5,-72.5,1.88,2026,4
-15.5,-71.5,2.1,2026,4
-15.5,-70.5,1.68,2026,4
-15.5,-69.5,1.83,2026,4
-15.5,-68.5,3.57,2026,4
-15.5,-67.5,3.79,2026,4
-15.5,-66.5,3.47,2026,4
-15.5,-65.5,3.19,2026,4
-15.5,-64.5,2.7,2026,4
-15.5,-63.5,2.41,2026,4
-15.5,-62.5,2.28,2026,4
-15.5,-61.5,1.81,2026,4
-15.5,-60.5,1.56,2026,4
-15.5,-59.5,1.71,2026,4
-15.5,-58.5,1.74,2026,4
-15.5,-57.5,1.58,2026,4
-15.5,-56.5,1.42,2026,4
-15.5,-55.5,1.88,2026,4
-15.5,-54.5,1.73,2026,4
-15.5,-53.5,1.38,2026,4
-15.5,-52.5,1.33,2026,4
-15.5,-51.5,1.05,2026,4
-15.5,-50.5,1.19,2026,4
-15.5,-49.5,1.18,2026,4
-15.5,-48.5,1.12,2026,4
-15.5,-47.5,1.08,2026,4
-15.5,-46.5,0.99,2026,4
-15.5,-45.5,0.77,2026,4
-15.5,-44.5,0.59,2026,4
-15.5,-43.5,0.46,2026,4
-15.5,-42.5,0.61,2026,4
-15.5,-41.5,0.81,2026,4
-15.5,-40.5,1.63,2026,4
-15.5,-39.5,2.22,2026,4
-15.5,-38.5,3.7,2026,4
-15.5,-37.5,2.82,2026,4
-15.5,-36.5,2.43,2026,4
-15.5,-35.5,2.08,2026,4
-15.5,-34.5,1.84,2026,4
-15.5,-33.5,1.65,2026,4
-15.5,-32.5,1.51,2026,4
-15.5,-31.5,1.4,2026,4
-15.5,-30.5,1.37,2026,4
-16.5,-89.5,0.79,2026,4
-16.5,-88.5,0.83,2026,4
-16.5,-87.5,0.83,2026,4
-16.5,-86.5,0.8,2026,4
-16.5,-85.5,0.81,2026,4
-16.5,-84.5,0.79,2026,4
-16.5,-83.5,0.69,2026,4
-16.5,-82.5,0.68,2026,4
-16.5,-81.5,0.69,2026,4
-16.5,-80.5,0.56,2026,4
-16.5,-79.5,0.46,2026,4
-16.5,-78.5,0.41,2026,4
-16.5,-77.5,0.28,2026,4
-16.5,-76.5,0.2,2026,4
-16.5,-75.5,0.2,2026,4
-16.5,-74.5,0.14,2026,4
-16.5,-73.5,0.15,2026,4
-16.5,-72.5,0.28,2026,4
-16.5,-71.5,0.94,2026,4
-16.5,-70.5,1.45,2026,4
-16.5,-69.5,1.52,2026,4
-16.5,-68.5,1.81,2026,4
-16.5,-67.5,2.34,2026,4
-16.5,-66.5,3.6,2026,4
-16.5,-65.5,4.17,2026,4
-16.5,-64.5,3.75,2026,4
-16.5,-63.5,2.46,2026,4
-16.5,-62.5,2.04,2026,4
-16.5,-61.5,1.76,2026,4
-16.5,-60.5,1.55,2026,4
-16.5,-59.5,1.64,2026,4
-16.5,-58.5,1.47,2026,4
-16.5,-57.5,1.56,2026,4
-16.5,-56.5,1.45,2026,4
-16.5,-55.5,1.62,2026,4
-16.5,-54.5,1.34,2026,4
-16.5,-53.5,1.41,2026,4
-16.5,-52.5,1.19,2026,4
-16.5,-51.5,1.13,2026,4
-16.5,-50.5,1.22,2026,4
-16.5,-49.5,1.36,2026,4
-16.5,-48.5,1.52,2026,4
-16.5,-47.5,1.24,2026,4
-16.5,-46.5,0.93,2026,4
-16.5,-45.5,0.7,2026,4
-16.5,-44.5,0.68,2026,4
-16.5,-43.5,0.56,2026,4
-16.5,-42.5,0.69,2026,4
-16.5,-41.5,0.85,2026,4
-16.5,-40.5,1.38,2026,4
-16.5,-39.5,2.41,2026,4
-16.5,-38.5,3.35,2026,4
-16.5,-37.5,2.53,2026,4
-16.5,-36.5,2.31,2026,4
-16.5,-35.5,2.06,2026,4
-16.5,-34.5,1.92,2026,4
-16.5,-33.5,1.82,2026,4
-16.5,-32.5,1.71,2026,4
-16.5,-31.5,1.57,2026,4
-16.5,-30.5,1.52,2026,4
-17.5,-89.5,0.8,2026,4
-17.5,-88.5,0.77,2026,4
-17.5,-87.5,0.78,2026,4
-17.5,-86.5,0.82,2026,4
-17.5,-85.5,0.78,2026,4
-17.5,-84.5,0.74,2026,4
-17.5,-83.5,0.76,2026,4
-17.5,-82.5,0.72,2026,4
-17.5,-81.5,0.64,2026,4
-17.5,-80.5,0.61,2026,4
-17.5,-79.5,0.55,2026,4
-17.5,-78.5,0.44,2026,4
-17.5,-77.5,0.35,2026,4
-17.5,-76.5,0.32,2026,4
-17.5,-75.5,0.24,2026,4
-17.5,-74.5,0.24,2026,4
-17.5,-73.5,0.28,2026,4
-17.5,-72.5,0.31,2026,4
-17.5,-71.5,0.25,2026,4
-17.5,-70.5,0.42,2026,4
-17.5,-69.5,0.93,2026,4
-17.5,-68.5,0.78,2026,4
-17.5,-67.5,0.81,2026,4
-17.5,-66.5,1.08,2026,4
-17.5,-65.5,3.29,2026,4
-17.5,-64.5,4.33,2026,4
-17.5,-63.5,2.9,2026,4
-17.5,-62.5,1.94,2026,4
-17.5,-61.5,1.58,2026,4
-17.5,-60.5,1.61,2026,4
-17.5,-59.5,1.58,2026,4
-17.5,-58.5,1.51,2026,4
-17.5,-57.5,1.55,2026,4
-17.5,-56.5,1.51,2026,4
-17.5,-55.5,1.35,2026,4
-17.5,-54.5,1.73,2026,4
-17.5,-53.5,1.7,2026,4
-17.5,-52.5,1.41,2026,4
-17.5,-51.5,1.61,2026,4
-17.5,-50.5,1.21,2026,4
-17.5,-49.5,1.22,2026,4
-17.5,-48.5,1.23,2026,4
-17.5,-47.5,1.21,2026,4
-17.5,-46.5,0.85,2026,4
-17.5,-45.5,0.74,2026,4
-17.5,-44.5,0.63,2026,4
-17.5,-43.5,0.7,2026,4
-17.5,-42.5,0.82,2026,4
-17.5,-41.5,1.33,2026,4
-17.5,-40.5,1.49,2026,4
-17.5,-39.5,2.4,2026,4
-17.5,-38.5,2.64,2026,4
-17.5,-37.5,2.26,2026,4
-17.5,-36.5,2.1,2026,4
-17.5,-35.5,1.98,2026,4
-17.5,-34.5,1.92,2026,4
-17.5,-33.5,1.83,2026,4
-17.5,-32.5,1.74,2026,4
-17.5,-31.5,1.66,2026,4
-17.5,-30.5,1.59,2026,4
-18.5,-89.5,0.83,2026,4
-18.5,-88.5,0.87,2026,4
-18.5,-87.5,0.81,2026,4
-18.5,-86.5,0.74,2026,4
-18.5,-85.5,0.76,2026,4
-18.5,-84.5,0.79,2026,4
-18.5,-83.5,0.74,2026,4
-18.5,-82.5,0.68,2026,4
-18.5,-81.5,0.67,2026,4
-18.5,-80.5,0.62,2026,4
-18.5,-79.5,0.54,2026,4
-18.5,-78.5,0.48,2026,4
-18.5,-77.5,0.39,2026,4
-18.5,-76.5,0.31,2026,4
-18.5,-75.5,0.35,2026,4
-18.5,-74.5,0.3,2026,4
-18.5,-73.5,0.27,2026,4
-18.5,-72.5,0.3,2026,4
-18.5,-71.5,0.18,2026,4
-18.5,-70.5,0.1,2026,4
-18.5,-69.5,0.46,2026,4
-18.5,-68.5,0.49,2026,4
-18.5,-67.5,0.5,2026,4
-18.5,-66.5,0.83,2026,4
-18.5,-65.5,1.11,2026,4
-18.5,-64.5,1.34,2026,4
-18.5,-63.5,1.77,2026,4
-18.5,-62.5,1.61,2026,4
-18.5,-61.5,1.64,2026,4
-18.5,-60.5,1.6,2026,4
-18.5,-59.5,1.58,2026,4
-18.5,-58.5,1.76,2026,4
-18.5,-57.5,1.64,2026,4
-18.5,-56.5,1.64,2026,4
-18.5,-55.5,1.55,2026,4
-18.5,-54.5,1.5,2026,4
-18.5,-53.5,1.62,2026,4
-18.5,-52.5,1.7,2026,4
-18.5,-51.5,1.53,2026,4
-18.5,-50.5,1.33,2026,4
-18.5,-49.5,1.23,2026,4
-18.5,-48.5,1.08,2026,4
-18.5,-47.5,1.13,2026,4
-18.5,-46.5,1.15,2026,4
-18.5,-45.5,1.04,2026,4
-18.5,-44.5,0.86,2026,4
-18.5,-43.5,1.03,2026,4
-18.5,-42.5,1.31,2026,4
-18.5,-41.5,1.09,2026,4
-18.5,-40.5,1.53,2026,4
-18.5,-39.5,2.85,2026,4
-18.5,-38.5,2.2,2026,4
-18.5,-37.5,2.11,2026,4
-18.5,-36.5,2.06,2026,4
-18.5,-35.5,1.96,2026,4
-18.5,-34.5,1.91,2026,4
-18.5,-33.5,1.84,2026,4
-18.5,-32.5,1.76,2026,4
-18.5,-31.5,1.72,2026,4
-18.5,-30.5,1.68,2026,4
-19.5,-89.5,0.85,2026,4
-19.5,-88.5,0.79,2026,4
-19.5,-87.5,0.79,2026,4
-19.5,-86.5,0.8,2026,4
-19.5,-85.5,0.76,2026,4
-19.5,-84.5,0.7,2026,4
-19.5,-83.5,0.71,2026,4
-19.5,-82.5,0.7,2026,4
-19.5,-81.5,0.64,2026,4
-19.5,-80.5,0.6,2026,4
-19.5,-79.5,0.54,2026,4
-19.5,-78.5,0.47,2026,4
-19.5,-77.5,0.43,2026,4
-19.5,-76.5,0.36,2026,4
-19.5,-75.5,0.35,2026,4
-19.5,-74.5,0.27,2026,4
-19.5,-73.5,0.28,2026,4
-19.5,-72.5,0.28,2026,4
-19.5,-71.5,0.21,2026,4
-19.5,-70.5,0.06,2026,4
-19.5,-69.5,0.16,2026,4
-19.5,-68.5,0.3,2026,4
-19.5,-67.5,0.28,2026,4
-19.5,-66.5,0.51,2026,4
-19.5,-65.5,0.73,2026,4
-19.5,-64.5,1.34,2026,4
-19.5,-63.5,1.46,2026,4
-19.5,-62.5,1.51,2026,4
-19.5,-61.5,1.57,2026,4
-19.5,-60.5,1.54,2026,4
-19.5,-59.5,1.7,2026,4
-19.5,-58.5,1.79,2026,4
-19.5,-57.5,1.84,2026,4
-19.5,-56.5,1.94,2026,4
-19.5,-55.5,2.02,2026,4
-19.5,-54.5,1.95,2026,4
-19.5,-53.5,1.67,2026,4
-19.5,-52.5,1.63,2026,4
-19.5,-51.5,1.52,2026,4
-19.5,-50.5,1.29,2026,4
-19.5,-49.5,1.45,2026,4
-19.5,-48.5,1.64,2026,4
-19.5,-47.5,1.63,2026,4
-19.5,-46.5,1.59,2026,4
-19.5,-45.5,1.26,2026,4
-19.5,-44.5,1.01,2026,4
-19.5,-43.5,1.14,2026,4
-19.5,-42.5,1.09,2026,4
-19.5,-41.5,1.0,2026,4
-19.5,-40.5,1.69,2026,4
-19.5,-39.5,2.94,2026,4
-19.5,-38.5,2.39,2026,4
-19.5,-37.5,2.36,2026,4
-19.5,-36.5,2.24,2026,4
-19.5,-35.5,2.14,2026,4
-19.5,-34.5,2.06,2026,4
-19.5,-33.5,2.01,2026,4
-19.5,-32.5,1.94,2026,4
-19.5,-31.5,1.93,2026,4
-19.5,-30.5,1.94,2026,4
-20.5,-89.5,0.83,2026,4
-20.5,-88.5,0.83,2026,4
-20.5,-87.5,0.81,2026,4
-20.5,-86.5,0.79,2026,4
-20.5,-85.5,0.76,2026,4
-20.5,-84.5,0.75,2026,4
-20.5,-83.5,0.67,2026,4
-20.5,-82.5,0.63,2026,4
-20.5,-81.5,0.64,2026,4
-20.5,-80.5,0.59,2026,4
-20.5,-79.5,0.5,2026,4
-20.5,-78.5,0.5,2026,4
-20.5,-77.5,0.46,2026,4
-20.5,-76.5,0.36,2026,4
-20.5,-75.5,0.32,2026,4
-20.5,-74.5,0.32,2026,4
-20.5,-73.5,0.26,2026,4
-20.5,-72.5,0.23,2026,4
-20.5,-71.5,0.31,2026,4
-20.5,-70.5,0.13,2026,4
-20.5,-69.5,0.06,2026,4
-20.5,-68.5,0.24,2026,4
-20.5,-67.5,0.19,2026,4
-20.5,-66.5,0.26,2026,4
-20.5,-65.5,0.43,2026,4
-20.5,-64.5,1.59,2026,4
-20.5,-63.5,1.57,2026,4
-20.5,-62.5,1.46,2026,4
-20.5,-61.5,1.51,2026,4
-20.5,-60.5,1.57,2026,4
-20.5,-59.5,1.78,2026,4
-20.5,-58.5,2.14,2026,4
-20.5,-57.5,2.36,2026,4
-20.5,-56.5,2.52,2026,4
-20.5,-55.5,2.4,2026,4
-20.5,-54.5,2.2,2026,4
-20.5,-53.5,1.85,2026,4
-20.5,-52.5,1.78,2026,4
-20.5,-51.5,1.58,2026,4
-20.5,-50.5,1.44,2026,4
-20.5,-49.5,1.43,2026,4
-20.5,-48.5,1.48,2026,4
-20.5,-47.5,1.68,2026,4
-20.5,-46.5,1.82,2026,4
-20.5,-45.5,1.5,2026,4
-20.5,-44.5,1.56,2026,4
-20.5,-43.5,1.57,2026,4
-20.5,-42.5,1.39,2026,4
-20.5,-41.5,2.04,2026,4
-20.5,-40.5,2.97,2026,4
-20.5,-39.5,3.16,2026,4
-20.5,-38.5,2.67,2026,4
-20.5,-37.5,2.39,2026,4
-20.5,-36.5,2.33,2026,4
-20.5,-35.5,2.28,2026,4
-20.5,-34.5,2.25,2026,4
-20.5,-33.5,2.25,2026,4
-20.5,-32.5,2.23,2026,4
-20.5,-31.5,2.22,2026,4
-20.5,-30.5,2.21,2026,4
-21.5,-89.5,0.87,2026,4
-21.5,-88.5,0.81,2026,4
-21.5,-87.5,0.79,2026,4
-21.5,-86.5,0.78,2026,4
-21.5,-85.5,0.75,2026,4
-21.5,-84.5,0.73,2026,4
-21.5,-83.5,0.73,2026,4
-21.5,-82.5,0.66,2026,4
-21.5,-81.5,0.59,2026,4
-21.5,-80.5,0.58,2026,4
-21.5,-79.5,0.55,2026,4
-21.5,-78.5,0.5,2026,4
-21.5,-77.5,0.43,2026,4
-21.5,-76.5,0.35,2026,4
-21.5,-75.5,0.31,2026,4
-21.5,-74.5,0.33,2026,4
-21.5,-73.5,0.27,2026,4
-21.5,-72.5,0.23,2026,4
-21.5,-71.5,0.3,2026,4
-21.5,-70.5,0.37,2026,4
-21.5,-69.5,0.07,2026,4
-21.5,-68.5,0.31,2026,4
-21.5,-67.5,0.32,2026,4
-21.5,-66.5,0.33,2026,4
-21.5,-65.5,0.46,2026,4
-21.5,-64.5,1.47,2026,4
-21.5,-63.5,1.29,2026,4
-21.5,-62.5,1.36,2026,4
-21.5,-61.5,1.55,2026,4
-21.5,-60.5,1.7,2026,4
-21.5,-59.5,2.02,2026,4
-21.5,-58.5,2.48,2026,4
-21.5,-57.5,2.8,2026,4
-21.5,-56.5,2.88,2026,4
-21.5,-55.5,2.82,2026,4
-21.5,-54.5,2.51,2026,4
-21.5,-53.5,2.37,2026,4
-21.5,-52.5,2.26,2026,4
-21.5,-51.5,2.01,2026,4
-21.5,-50.5,1.78,2026,4
-21.5,-49.5,1.65,2026,4
-21.5,-48.5,1.69,2026,4
-21.5,-47.5,1.84,2026,4
-21.5,-46.5,2.0,2026,4
-21.5,-45.5,1.66,2026,4
-21.5,-44.5,1.93,2026,4
-21.5,-43.5,2.22,2026,4
-21.5,-42.5,1.8,2026,4
-21.5,-41.5,2.05,2026,4
-21.5,-40.5,2.52,2026,4
-21.5,-39.5,2.73,2026,4
-21.5,-38.5,2.73,2026,4
-21.5,-37.5,2.53,2026,4
-21.5,-36.5,2.45,2026,4
-21.5,-35.5,2.44,2026,4
-21.5,-34.5,2.44,2026,4
-21.5,-33.5,2.52,2026,4
-21.5,-32.5,2.49,2026,4
-21.5,-31.5,2.52,2026,4
-21.5,-30.5,2.52,2026,4
-22.5,-89.5,0.87,2026,4
-22.5,-88.5,0.84,2026,4
-22.5,-87.5,0.79,2026,4
-22.5,-86.5,0.76,2026,4
-22.5,-85.5,0.75,2026,4
-22.5,-84.5,0.74,2026,4
-22.5,-83.5,0.68,2026,4
-22.5,-82.5,0.63,2026,4
-22.5,-81.5,0.6,2026,4
-22.5,-80.5,0.53,2026,4
-22.5,-79.5,0.52,2026,4
-22.5,-78.5,0.49,2026,4
-22.5,-77.5,0.4,2026,4
-22.5,-76.5,0.32,2026,4
-22.5,-75.5,0.3,2026,4
-22.5,-74.5,0.26,2026,4
-22.5,-73.5,0.26,2026,4
-22.5,-72.5,0.22,2026,4
-22.5,-71.5,0.15,2026,4
-22.5,-70.5,0.15,2026,4
-22.5,-69.5,0.06,2026,4
-22.5,-68.5,0.17,2026,4
-22.5,-67.5,0.37,2026,4
-22.5,-66.5,0.31,2026,4
-22.5,-65.5,0.69,2026,4
-22.5,-64.5,2.52,2026,4
-22.5,-63.5,1.68,2026,4
-22.5,-62.5,1.35,2026,4
-22.5,-61.5,1.66,2026,4
-22.5,-60.5,1.91,2026,4
-22.5,-59.5,2.3,2026,4
-22.5,-58.5,2.83,2026,4
-22.5,-57.5,3.2,2026,4
