lat,lon,sst,anom,date
-65.875,158.125,-1.784,-0.113,2026-06
-65.875,160.125,-1.797,-0.126,2026-06
-65.875,162.125,-1.764,-0.124,2026-06
-65.875,164.125,-1.772,-0.097,2026-06
-65.875,166.125,-1.78,-0.113,2026-06
-65.875,168.125,-1.763,-0.099,2026-06
-65.875,170.125,-1.728,-0.073,2026-06
-65.875,172.125,-1.709,-0.06,2026-06
-65.875,174.125,-1.737,-0.083,2026-06
-65.875,176.125,-1.748,-0.107,2026-06
-65.875,178.125,-1.655,-0.096,2026-06
-65.875,-179.875,-1.456,-0.051,2026-06
-65.875,-177.875,-1.465,-0.053,2026-06
-65.875,-175.875,-1.494,-0.028,2026-06
-65.875,-173.875,-1.607,-0.053,2026-06
-65.875,-171.875,-1.712,-0.091,2026-06
-65.875,-169.875,-1.766,-0.122,2026-06
-65.875,-167.875,-1.779,-0.109,2026-06
-65.875,-165.875,-1.791,-0.104,2026-06
-65.875,-163.875,-1.792,-0.092,2026-06
-65.875,-161.875,-1.788,-0.088,2026-06
-65.875,-159.875,-1.793,-0.103,2026-06
-65.875,-157.875,-1.775,-0.091,2026-06
-65.875,-155.875,-1.774,-0.085,2026-06
-65.875,-153.875,-1.772,-0.1,2026-06
-65.875,-151.875,-1.774,-0.117,2026-06
-65.875,-149.875,-1.778,-0.134,2026-06
-65.875,-147.875,-1.757,-0.134,2026-06
-65.875,-145.875,-1.733,-0.175,2026-06
-65.875,-143.875,-1.72,-0.251,2026-06
-65.875,-141.875,-1.692,-0.287,2026-06
-65.875,-139.875,-1.697,-0.294,2026-06
-65.875,-137.875,-1.741,-0.371,2026-06
-65.875,-135.875,-1.734,-0.36,2026-06
-65.875,-133.875,-1.649,-0.318,2026-06
-65.875,-131.875,-1.434,-0.258,2026-06
-65.875,-129.875,-1.269,-0.139,2026-06
-65.875,-127.875,-0.782,0.325,2026-06
-65.875,-125.875,-0.952,0.099,2026-06
-65.875,-123.875,-0.92,0.085,2026-06
-65.875,-121.875,-0.474,0.492,2026-06
-65.875,-119.875,-0.293,0.445,2026-06
-65.875,-117.875,0.156,0.736,2026-06
-65.875,-115.875,-0.009,0.689,2026-06
-65.875,-113.875,-0.137,0.524,2026-06
-65.875,-111.875,0.219,0.695,2026-06
-65.875,-109.875,0.133,0.791,2026-06
-65.875,-107.875,-0.462,0.312,2026-06
-65.875,-105.875,0.034,0.546,2026-06
-65.875,-103.875,0.172,0.751,2026-06
-65.875,-101.875,0.881,1.406,2026-06
-65.875,-99.875,0.374,0.932,2026-06
-65.875,-97.875,-0.05,0.662,2026-06
-65.875,-95.875,0.638,1.41,2026-06
-65.875,-93.875,0.344,1.237,2026-06
-65.875,-91.875,0.422,1.228,2026-06
-65.875,-89.875,-0.011,0.85,2026-06
-65.875,-87.875,0.544,1.399,2026-06
-65.875,-85.875,0.21,1.16,2026-06
-65.875,-83.875,0.277,1.366,2026-06
-65.875,-81.875,0.007,1.239,2026-06
-65.875,-79.875,-0.157,1.214,2026-06
-65.875,-77.875,-0.335,1.13,2026-06
-65.875,-75.875,-0.442,0.917,2026-06
-65.875,-73.875,-0.473,0.925,2026-06
-65.875,-71.875,-0.522,0.958,2026-06
-65.875,-69.875,-0.547,0.942,2026-06
-65.875,-67.875,-0.149,1.135,2026-06
-65.875,-65.875,-0.566,0.83,2026-06
-65.875,-61.875,-1.476,0.034,2026-06
-65.875,-59.875,-1.748,-0.021,2026-06
-65.875,-57.875,-1.777,0.002,2026-06
-65.875,-55.875,-1.742,0.027,2026-06
-65.875,-53.875,-1.76,0.008,2026-06
-65.875,-51.875,-1.787,-0.033,2026-06
-65.875,-49.875,-1.768,-0.012,2026-06
-65.875,-47.875,-1.785,-0.028,2026-06
-65.875,-45.875,-1.79,-0.039,2026-06
-65.875,-43.875,-1.786,-0.037,2026-06
-65.875,-41.875,-1.789,-0.039,2026-06
-65.875,-39.875,-1.779,-0.03,2026-06
-65.875,-37.875,-1.791,-0.045,2026-06
-65.875,-35.875,-1.794,-0.047,2026-06
-65.875,-33.875,-1.8,-0.052,2026-06
-65.875,-31.875,-1.8,-0.052,2026-06
-65.875,-29.875,-1.8,-0.053,2026-06
-65.875,-27.875,-1.8,-0.054,2026-06
-65.875,-25.875,-1.8,-0.068,2026-06
-65.875,-23.875,-1.8,-0.065,2026-06
-65.875,-21.875,-1.8,-0.05,2026-06
-65.875,-19.875,-1.799,-0.047,2026-06
-65.875,-17.875,-1.791,-0.044,2026-06
-65.875,-15.875,-1.789,-0.042,2026-06
-65.875,-13.875,-1.766,-0.017,2026-06
-65.875,-11.875,-1.78,-0.027,2026-06
-65.875,-9.875,-1.774,-0.025,2026-06
-65.875,-7.875,-1.75,-0.003,2026-06
-65.875,-5.875,-1.725,0.016,2026-06
-65.875,-3.875,-1.668,0.064,2026-06
-65.875,-1.875,-1.499,0.221,2026-06
-63.875,0.125,-1.48,0.188,2026-06
-63.875,2.125,-1.52,0.124,2026-06
-63.875,4.125,-1.418,0.198,2026-06
-63.875,6.125,-1.3,0.309,2026-06
-63.875,8.125,-1.559,0.071,2026-06
-63.875,10.125,-1.485,0.145,2026-06
-63.875,12.125,-1.467,0.185,2026-06
-63.875,14.125,-1.541,0.144,2026-06
-63.875,16.125,-1.604,0.083,2026-06
-63.875,18.125,-1.613,0.076,2026-06
-63.875,20.125,-1.626,0.061,2026-06
-63.875,22.125,-1.564,0.126,2026-06
-63.875,24.125,-1.552,0.126,2026-06
-63.875,26.125,-1.513,0.145,2026-06
-63.875,28.125,-1.331,0.32,2026-06
-63.875,30.125,-1.403,0.233,2026-06
-63.875,32.125,-1.387,0.228,2026-06
-63.875,34.125,-1.259,0.316,2026-06
-63.875,36.125,-1.116,0.463,2026-06
-63.875,38.125,-1.046,0.519,2026-06
-63.875,40.125,-1.098,0.469,2026-06
-63.875,42.125,-1.019,0.504,2026-06
-63.875,44.125,-0.919,0.582,2026-06
-63.875,46.125,-0.856,0.596,2026-06
-63.875,48.125,-0.893,0.574,2026-06
-63.875,50.125,-1.118,0.356,2026-06
-63.875,52.125,-1.227,0.298,2026-06
-63.875,54.125,-1.275,0.298,2026-06
-63.875,56.125,-1.467,0.136,2026-06
-63.875,58.125,-1.547,0.08,2026-06
-63.875,60.125,-1.53,0.104,2026-06
-63.875,62.125,-1.709,-0.058,2026-06
-63.875,64.125,-1.688,-0.04,2026-06
-63.875,66.125,-1.708,-0.034,2026-06
-63.875,68.125,-1.746,-0.058,2026-06
-63.875,70.125,-1.718,-0.042,2026-06
-63.875,72.125,-1.701,-0.031,2026-06
-63.875,74.125,-1.67,-0.018,2026-06
-63.875,76.125,-1.676,-0.01,2026-06
-63.875,78.125,-1.652,0.003,2026-06
-63.875,80.125,-1.636,0.028,2026-06
-63.875,82.125,-1.616,0.034,2026-06
-63.875,84.125,-1.651,0.019,2026-06
-63.875,86.125,-1.683,-0.009,2026-06
-63.875,88.125,-1.734,-0.05,2026-06
-63.875,90.125,-1.723,-0.04,2026-06
-63.875,92.125,-1.755,-0.061,2026-06
-63.875,94.125,-1.791,-0.088,2026-06
-63.875,96.125,-1.788,-0.081,2026-06
-63.875,98.125,-1.797,-0.092,2026-06
-63.875,100.125,-1.796,-0.061,2026-06
-63.875,102.125,-1.786,-0.063,2026-06
-63.875,104.125,-1.728,-0.035,2026-06
-63.875,106.125,-1.737,-0.043,2026-06
-63.875,108.125,-1.742,-0.092,2026-06
-63.875,110.125,-1.69,-0.063,2026-06
-63.875,112.125,-1.661,-0.012,2026-06
-63.875,114.125,-1.688,-0.018,2026-06
-63.875,116.125,-1.722,-0.072,2026-06
-63.875,118.125,-1.727,-0.165,2026-06
-63.875,120.125,-1.663,-0.182,2026-06
-63.875,122.125,-1.558,-0.156,2026-06
-63.875,124.125,-1.318,0.06,2026-06
-63.875,126.125,-1.268,0.063,2026-06
-63.875,128.125,-1.295,0.042,2026-06
-63.875,130.125,-1.38,-0.007,2026-06
-63.875,132.125,-1.456,-0.083,2026-06
-63.875,134.125,-1.459,-0.098,2026-06
-63.875,136.125,-1.453,-0.023,2026-06
-63.875,138.125,-1.407,-0.066,2026-06
-63.875,140.125,-1.326,0.001,2026-06
-63.875,142.125,-0.979,0.325,2026-06
-63.875,144.125,-1.001,0.35,2026-06
-63.875,146.125,-1.076,0.31,2026-06
-63.875,148.125,-1.16,0.324,2026-06
-63.875,150.125,-1.527,0.009,2026-06
-63.875,152.125,-1.32,0.23,2026-06
-63.875,154.125,-1.58,-0.019,2026-06
-63.875,156.125,-1.637,-0.062,2026-06
-63.875,158.125,-1.665,-0.067,2026-06
-63.875,160.125,-1.683,-0.079,2026-06
-63.875,162.125,-1.728,-0.1,2026-06
-63.875,164.125,-1.742,-0.119,2026-06
-63.875,166.125,-1.734,-0.155,2026-06
-63.875,168.125,-1.653,-0.141,2026-06
-63.875,170.125,-1.392,-0.024,2026-06
-63.875,172.125,-0.775,0.557,2026-06
-63.875,174.125,-0.883,0.443,2026-06
-63.875,176.125,-0.214,0.639,2026-06
-63.875,178.125,0.151,0.521,2026-06
-63.875,-179.875,0.368,0.542,2026-06
-63.875,-177.875,0.527,0.526,2026-06
-63.875,-175.875,0.13,0.422,2026-06
-63.875,-173.875,-0.067,0.391,2026-06
-63.875,-171.875,-0.186,0.548,2026-06
-63.875,-169.875,-0.695,0.297,2026-06
-63.875,-167.875,-1.087,0.215,2026-06
-63.875,-165.875,-1.485,-0.041,2026-06
-63.875,-163.875,-1.629,-0.101,2026-06
-63.875,-161.875,-1.6,-0.054,2026-06
-63.875,-159.875,-1.586,-0.103,2026-06
-63.875,-157.875,-1.554,-0.111,2026-06
-63.875,-155.875,-1.478,-0.032,2026-06
-63.875,-153.875,-1.521,-0.071,2026-06
-63.875,-151.875,-1.534,-0.094,2026-06
-63.875,-149.875,-1.445,-0.028,2026-06
-63.875,-147.875,-1.508,-0.134,2026-06
-63.875,-145.875,-1.432,-0.18,2026-06
-63.875,-143.875,-1.35,-0.288,2026-06
-63.875,-141.875,-1.265,-0.316,2026-06
-63.875,-139.875,-1.313,-0.388,2026-06
-63.875,-137.875,-1.3,-0.441,2026-06
-63.875,-135.875,-0.879,-0.235,2026-06
-63.875,-133.875,-0.681,-0.189,2026-06
-63.875,-131.875,-0.118,0.229,2026-06
-63.875,-129.875,0.4,0.516,2026-06
-63.875,-127.875,0.442,0.302,2026-06
-63.875,-125.875,0.781,0.622,2026-06
-63.875,-123.875,1.19,0.95,2026-06
-63.875,-121.875,0.763,0.442,2026-06
-63.875,-119.875,0.737,0.272,2026-06
-63.875,-117.875,0.866,0.455,2026-06
-63.875,-115.875,0.886,0.388,2026-06
-63.875,-113.875,1.54,0.546,2026-06
-63.875,-111.875,2.013,0.861,2026-06
-63.875,-109.875,1.423,0.385,2026-06
-63.875,-107.875,1.466,0.79,2026-06
-63.875,-105.875,1.368,0.809,2026-06
-63.875,-103.875,1.024,0.561,2026-06
-63.875,-101.875,1.237,0.764,2026-06
-63.875,-99.875,1.342,0.868,2026-06
-63.875,-97.875,1.234,0.87,2026-06
-63.875,-95.875,1.772,1.405,2026-06
-63.875,-93.875,2.13,1.645,2026-06
-63.875,-91.875,0.91,0.861,2026-06
-63.875,-89.875,1.701,1.281,2026-06
-63.875,-87.875,2.061,1.476,2026-06
-63.875,-85.875,1.563,1.138,2026-06
-63.875,-83.875,1.657,1.291,2026-06
-63.875,-81.875,1.43,1.702,2026-06
-63.875,-79.875,1.05,1.403,2026-06
-63.875,-77.875,1.193,1.488,2026-06
-63.875,-75.875,0.206,1.104,2026-06
-63.875,-73.875,0.239,1.079,2026-06
-63.875,-71.875,-0.084,0.985,2026-06
-63.875,-69.875,-0.275,0.904,2026-06
-63.875,-67.875,-0.273,0.992,2026-06
-63.875,-65.875,-0.058,1.113,2026-06
-63.875,-63.875,-0.054,0.984,2026-06
-63.875,-61.875,-0.545,0.699,2026-06
-63.875,-59.875,-0.539,0.967,2026-06
-63.875,-55.875,-1.635,0.043,2026-06
-63.875,-53.875,-1.701,0.004,2026-06
-63.875,-51.875,-1.774,-0.048,2026-06
-63.875,-49.875,-1.773,-0.04,2026-06
-63.875,-47.875,-1.781,-0.047,2026-06
-63.875,-45.875,-1.766,-0.041,2026-06
-63.875,-43.875,-1.759,-0.039,2026-06
-63.875,-41.875,-1.76,-0.035,2026-06
-63.875,-39.875,-1.771,-0.045,2026-06
-63.875,-37.875,-1.765,-0.041,2026-06
-63.875,-35.875,-1.748,-0.029,2026-06
-63.875,-33.875,-1.765,-0.042,2026-06
-63.875,-31.875,-1.785,-0.058,2026-06
-63.875,-29.875,-1.78,-0.05,2026-06
-63.875,-27.875,-1.792,-0.055,2026-06
-63.875,-25.875,-1.776,-0.07,2026-06
-63.875,-23.875,-1.773,-0.067,2026-06
-63.875,-21.875,-1.746,-0.004,2026-06
-63.875,-19.875,-1.721,0.016,2026-06
-63.875,-17.875,-1.7,0.026,2026-06
-63.875,-15.875,-1.688,0.038,2026-06
-63.875,-13.875,-1.704,0.024,2026-06
-63.875,-11.875,-1.683,0.043,2026-06
-63.875,-9.875,-1.672,0.05,2026-06
-63.875,-7.875,-1.662,0.056,2026-06
-63.875,-5.875,-1.661,0.054,2026-06
-63.875,-3.875,-1.569,0.137,2026-06
-63.875,-1.875,-1.546,0.151,2026-06
-61.875,0.125,-1.476,0.13,2026-06
-61.875,2.125,-1.572,0.039,2026-06
-61.875,4.125,-1.514,0.07,2026-06
-61.875,6.125,-1.33,0.251,2026-06
-61.875,8.125,-1.234,0.31,2026-06
-61.875,10.125,-1.188,0.347,2026-06
-61.875,12.125,-1.306,0.231,2026-06
-61.875,14.125,-1.359,0.175,2026-06
-61.875,16.125,-1.312,0.228,2026-06
-61.875,18.125,-1.21,0.272,2026-06
-61.875,20.125,-1.094,0.312,2026-06
-61.875,22.125,-0.885,0.515,2026-06
-61.875,24.125,-1.017,0.388,2026-06
-61.875,26.125,-0.945,0.388,2026-06
-61.875,28.125,-0.6,0.658,2026-06
-61.875,30.125,-0.63,0.719,2026-06
-61.875,32.125,-0.434,0.847,2026-06
-61.875,34.125,-0.249,0.976,2026-06
-61.875,36.125,-0.793,0.438,2026-06
-61.875,38.125,-0.919,0.272,2026-06
-61.875,40.125,-0.61,0.579,2026-06
-61.875,42.125,-0.457,0.716,2026-06
-61.875,44.125,-0.18,1.077,2026-06
-61.875,46.125,-0.535,0.742,2026-06
-61.875,48.125,-0.114,1.085,2026-06
-61.875,50.125,-0.353,0.856,2026-06
-61.875,52.125,-0.216,0.997,2026-06
-61.875,54.125,-0.378,0.957,2026-06
-61.875,56.125,-0.457,0.846,2026-06
-61.875,58.125,-0.194,1.044,2026-06
-61.875,60.125,-0.62,0.701,2026-06
-61.875,62.125,-0.504,0.816,2026-06
-61.875,64.125,-0.429,0.845,2026-06
-61.875,66.125,-0.138,1.199,2026-06
-61.875,68.125,-0.632,0.829,2026-06
-61.875,70.125,-1.084,0.422,2026-06
-61.875,72.125,-0.843,0.66,2026-06
-61.875,74.125,-1.155,0.359,2026-06
-61.875,76.125,-1.011,0.49,2026-06
-61.875,78.125,-0.791,0.701,2026-06
-61.875,80.125,-1.003,0.479,2026-06
-61.875,82.125,-0.839,0.606,2026-06
-61.875,84.125,-1.227,0.347,2026-06
-61.875,86.125,-1.515,0.078,2026-06
-61.875,88.125,-1.177,0.333,2026-06
-61.875,90.125,-0.703,0.646,2026-06
-61.875,92.125,-0.616,0.716,2026-06
-61.875,94.125,-0.774,0.65,2026-06
-61.875,96.125,-1.197,0.231,2026-06
-61.875,98.125,-1.021,0.279,2026-06
-61.875,100.125,-0.714,0.502,2026-06
-61.875,102.125,-0.615,0.519,2026-06
-61.875,104.125,-0.23,0.894,2026-06
-61.875,106.125,-0.443,0.694,2026-06
-61.875,108.125,-0.371,0.804,2026-06
-61.875,110.125,-0.428,0.81,2026-06
-61.875,112.125,-0.338,0.798,2026-06
-61.875,114.125,0.12,1.076,2026-06
-61.875,116.125,-0.094,0.841,2026-06
-61.875,118.125,-0.095,0.77,2026-06
-61.875,120.125,-0.244,0.669,2026-06
-61.875,122.125,-0.326,0.597,2026-06
-61.875,124.125,-0.188,0.631,2026-06
-61.875,126.125,-0.162,0.498,2026-06
-61.875,128.125,-0.095,0.412,2026-06
-61.875,130.125,0.001,0.296,2026-06
-61.875,132.125,0.413,0.712,2026-06
-61.875,134.125,0.005,0.56,2026-06
-61.875,136.125,0.037,0.621,2026-06
-61.875,138.125,-0.105,0.53,2026-06
-61.875,140.125,0.255,0.759,2026-06
-61.875,142.125,0.098,0.545,2026-06
-61.875,144.125,0.113,0.649,2026-06
-61.875,146.125,-0.018,0.647,2026-06
-61.875,148.125,0.152,0.83,2026-06
-61.875,150.125,-0.038,0.856,2026-06
-61.875,152.125,-0.277,0.881,2026-06
-61.875,154.125,-0.355,0.803,2026-06
-61.875,156.125,-0.408,0.515,2026-06
-61.875,158.125,-0.759,0.214,2026-06
-61.875,160.125,-1.066,0.207,2026-06
-61.875,162.125,-0.701,0.338,2026-06
-61.875,164.125,0.233,0.865,2026-06
-61.875,166.125,-0.039,0.364,2026-06
-61.875,168.125,1.326,1.16,2026-06
-61.875,170.125,1.539,0.701,2026-06
-61.875,172.125,2.129,0.333,2026-06
-61.875,174.125,3.34,1.324,2026-06
-61.875,176.125,2.44,0.805,2026-06
-61.875,178.125,2.15,0.777,2026-06
-61.875,-179.875,1.601,0.227,2026-06
-61.875,-177.875,1.294,0.032,2026-06
-61.875,-175.875,1.072,-0.036,2026-06
-61.875,-173.875,0.967,0.025,2026-06
-61.875,-171.875,0.757,0.035,2026-06
-61.875,-169.875,0.339,0.142,2026-06
-61.875,-167.875,0.215,0.223,2026-06
-61.875,-165.875,0.361,0.354,2026-06
-61.875,-163.875,0.097,0.439,2026-06
-61.875,-161.875,0.101,0.541,2026-06
-61.875,-159.875,0.217,0.515,2026-06
-61.875,-157.875,-0.058,0.441,2026-06
-61.875,-155.875,-0.446,0.499,2026-06
-61.875,-153.875,-0.964,0.156,2026-06
-61.875,-151.875,-1.183,-0.039,2026-06
-61.875,-149.875,-1.055,-0.086,2026-06
-61.875,-147.875,-0.8,-0.021,2026-06
-61.875,-145.875,-0.972,-0.328,2026-06
-61.875,-143.875,-0.889,-0.377,2026-06
-61.875,-141.875,-0.703,-0.315,2026-06
-61.875,-139.875,-0.548,-0.275,2026-06
-61.875,-137.875,-0.221,-0.159,2026-06
-61.875,-135.875,-0.136,-0.171,2026-06
-61.875,-133.875,-0.071,-0.291,2026-06
-61.875,-131.875,0.481,0.118,2026-06
-61.875,-129.875,0.468,0.033,2026-06
-61.875,-127.875,0.772,0.132,2026-06
-61.875,-125.875,1.093,0.222,2026-06
-61.875,-123.875,1.152,0.02,2026-06
-61.875,-121.875,1.323,0.296,2026-06
-61.875,-119.875,1.581,0.419,2026-06
-61.875,-117.875,2.048,0.644,2026-06
-61.875,-115.875,2.122,0.546,2026-06
-61.875,-113.875,2.315,0.636,2026-06
-61.875,-111.875,2.165,0.469,2026-06
-61.875,-109.875,2.162,0.456,2026-06
-61.875,-107.875,2.248,0.644,2026-06
-61.875,-105.875,1.947,0.584,2026-06
-61.875,-103.875,1.829,0.453,2026-06
-61.875,-101.875,2.412,0.884,2026-06
-61.875,-99.875,2.569,0.909,2026-06
-61.875,-97.875,2.662,0.751,2026-06
-61.875,-95.875,2.874,0.977,2026-06
-61.875,-93.875,2.811,1.1,2026-06
-61.875,-91.875,2.906,1.175,2026-06
-61.875,-89.875,2.915,1.406,2026-06
-61.875,-87.875,2.797,0.996,2026-06
-61.875,-85.875,2.772,0.805,2026-06
-61.875,-83.875,2.948,1.112,2026-06
-61.875,-81.875,2.883,0.81,2026-06
-61.875,-79.875,3.94,1.895,2026-06
-61.875,-77.875,3.137,0.979,2026-06
-61.875,-75.875,3.219,1.153,2026-06
-61.875,-73.875,2.449,0.725,2026-06
-61.875,-71.875,1.994,1.071,2026-06
-61.875,-69.875,0.572,0.295,2026-06
-61.875,-67.875,0.931,1.314,2026-06
-61.875,-65.875,0.37,1.135,2026-06
-61.875,-63.875,0.425,1.278,2026-06
-61.875,-61.875,0.063,1.027,2026-06
-61.875,-59.875,0.064,1.014,2026-06
-61.875,-57.875,0.102,1.222,2026-06
-61.875,-55.875,-0.623,0.76,2026-06
-61.875,-53.875,-0.798,0.661,2026-06
-61.875,-51.875,-1.545,0.067,2026-06
-61.875,-49.875,-1.719,-0.045,2026-06
-61.875,-47.875,-1.731,-0.06,2026-06
-61.875,-45.875,-1.715,-0.09,2026-06
-61.875,-43.875,-1.751,-0.108,2026-06
-61.875,-41.875,-1.765,-0.114,2026-06
-61.875,-39.875,-1.767,-0.087,2026-06
-61.875,-37.875,-1.769,-0.102,2026-06
-61.875,-35.875,-1.772,-0.096,2026-06
-61.875,-33.875,-1.773,-0.088,2026-06
-61.875,-31.875,-1.771,-0.086,2026-06
-61.875,-29.875,-1.735,-0.048,2026-06
-61.875,-27.875,-1.729,-0.04,2026-06
-61.875,-25.875,-1.704,-0.02,2026-06
-61.875,-23.875,-1.682,0.003,2026-06
-61.875,-21.875,-1.599,0.087,2026-06
-61.875,-19.875,-1.546,0.131,2026-06
-61.875,-17.875,-1.5,0.196,2026-06
-61.875,-15.875,-1.522,0.184,2026-06
-61.875,-13.875,-1.415,0.282,2026-06
-61.875,-11.875,-1.412,0.259,2026-06
-61.875,-9.875,-1.425,0.241,2026-06
-61.875,-7.875,-1.301,0.359,2026-06
-61.875,-5.875,-1.377,0.273,2026-06
-61.875,-3.875,-1.468,0.162,2026-06
-61.875,-1.875,-1.455,0.151,2026-06
-59.875,0.125,-1.138,0.284,2026-06
-59.875,2.125,-1.181,0.241,2026-06
-59.875,4.125,-1.151,0.275,2026-06
-59.875,6.125,-1.112,0.302,2026-06
-59.875,8.125,-1.108,0.296,2026-06
-59.875,10.125,-1.035,0.284,2026-06
-59.875,12.125,-0.93,0.342,2026-06
-59.875,14.125,-0.882,0.349,2026-06
-59.875,16.125,-0.911,0.354,2026-06
-59.875,18.125,-0.897,0.267,2026-06
-59.875,20.125,-0.533,0.392,2026-06
-59.875,22.125,-0.169,0.517,2026-06
-59.875,24.125,-0.165,0.474,2026-06
-59.875,26.125,-0.039,0.395,2026-06
-59.875,28.125,0.167,0.66,2026-06
-59.875,30.125,0.228,0.91,2026-06
-59.875,32.125,-0.243,0.497,2026-06
-59.875,34.125,0.018,0.48,2026-06
-59.875,36.125,0.237,0.829,2026-06
-59.875,38.125,0.322,0.834,2026-06
-59.875,40.125,0.282,0.8,2026-06
-59.875,42.125,0.248,0.799,2026-06
-59.875,44.125,0.776,1.317,2026-06
-59.875,46.125,0.647,1.1,2026-06
-59.875,48.125,0.475,0.848,2026-06
-59.875,50.125,0.776,1.259,2026-06
-59.875,52.125,0.311,0.961,2026-06
-59.875,54.125,0.51,1.111,2026-06
-59.875,56.125,0.166,0.832,2026-06
-59.875,58.125,0.54,1.23,2026-06
-59.875,60.125,0.249,0.707,2026-06
-59.875,62.125,0.626,0.99,2026-06
-59.875,64.125,0.797,1.086,2026-06
-59.875,66.125,1.285,1.534,2026-06
-59.875,68.125,0.401,0.842,2026-06
-59.875,70.125,0.28,0.868,2026-06
-59.875,72.125,0.325,1.124,2026-06
-59.875,74.125,-0.293,0.869,2026-06
-59.875,76.125,-0.314,0.741,2026-06
-59.875,78.125,-0.343,0.79,2026-06
-59.875,80.125,-0.459,0.76,2026-06
-59.875,82.125,-0.202,0.747,2026-06
-59.875,84.125,-0.222,0.91,2026-06
-59.875,86.125,0.48,1.159,2026-06
-59.875,88.125,0.711,0.618,2026-06
-59.875,90.125,0.858,1.02,2026-06
-59.875,92.125,0.575,0.769,2026-06
-59.875,94.125,0.74,0.95,2026-06
-59.875,96.125,0.495,0.853,2026-06
-59.875,98.125,0.061,0.469,2026-06
-59.875,100.125,-0.116,0.382,2026-06
-59.875,102.125,0.131,0.605,2026-06
-59.875,104.125,0.514,0.712,2026-06
-59.875,106.125,0.389,0.766,2026-06
-59.875,108.125,0.558,0.881,2026-06
-59.875,110.125,0.125,0.271,2026-06
-59.875,112.125,0.489,0.612,2026-06
-59.875,114.125,0.39,0.227,2026-06
-59.875,116.125,0.857,0.501,2026-06
-59.875,118.125,0.497,0.243,2026-06
-59.875,120.125,0.787,0.553,2026-06
-59.875,122.125,0.897,0.604,2026-06
-59.875,124.125,0.915,0.545,2026-06
-59.875,126.125,1.787,1.365,2026-06
-59.875,128.125,1.484,0.892,2026-06
-59.875,130.125,1.343,0.566,2026-06
-59.875,132.125,1.252,0.422,2026-06
-59.875,134.125,1.394,0.67,2026-06
-59.875,136.125,0.965,0.354,2026-06
-59.875,138.125,1.187,0.72,2026-06
-59.875,140.125,1.006,0.56,2026-06
-59.875,142.125,1.026,0.421,2026-06
-59.875,144.125,1.072,0.306,2026-06
-59.875,146.125,1.115,0.55,2026-06
-59.875,148.125,0.906,0.849,2026-06
-59.875,150.125,0.182,0.802,2026-06
-59.875,152.125,0.73,0.817,2026-06
-59.875,154.125,1.072,0.759,2026-06
-59.875,156.125,1.142,0.678,2026-06
-59.875,158.125,1.267,0.708,2026-06
-59.875,160.125,1.204,0.561,2026-06
-59.875,162.125,2.702,1.066,2026-06
-59.875,164.125,3.399,1.068,2026-06
-59.875,166.125,3.543,1.184,2026-06
-59.875,168.125,3.902,0.904,2026-06
-59.875,170.125,4.811,1.246,2026-06
-59.875,172.125,4.105,0.413,2026-06
-59.875,174.125,3.811,0.48,2026-06
-59.875,176.125,3.22,0.225,2026-06
-59.875,178.125,4.348,1.323,2026-06
-59.875,-179.875,2.998,0.161,2026-06
-59.875,-177.875,3.015,0.692,2026-06
-59.875,-175.875,2.5,0.152,2026-06
-59.875,-173.875,3.027,0.673,2026-06
-59.875,-171.875,3.024,0.755,2026-06
-59.875,-169.875,2.036,-0.225,2026-06
-59.875,-167.875,2.448,0.326,2026-06
-59.875,-165.875,1.877,-0.067,2026-06
-59.875,-163.875,1.77,0.24,2026-06
-59.875,-161.875,1.399,0.197,2026-06
-59.875,-159.875,0.895,-0.101,2026-06
-59.875,-157.875,0.877,0.074,2026-06
-59.875,-155.875,0.624,0.324,2026-06
-59.875,-153.875,-0.158,0.291,2026-06
-59.875,-151.875,-0.342,0.369,2026-06
-59.875,-149.875,-0.789,-0.102,2026-06
-59.875,-147.875,-0.526,-0.192,2026-06
-59.875,-145.875,-0.206,-0.059,2026-06
-59.875,-143.875,-0.023,-0.074,2026-06
-59.875,-141.875,0.198,0.005,2026-06
-59.875,-139.875,0.309,-0.079,2026-06
-59.875,-137.875,0.319,-0.116,2026-06
-59.875,-135.875,0.611,0.033,2026-06
-59.875,-133.875,0.555,-0.16,2026-06
-59.875,-131.875,0.915,0.036,2026-06
-59.875,-129.875,0.901,-0.149,2026-06
-59.875,-127.875,1.475,0.023,2026-06
-59.875,-125.875,1.127,-0.858,2026-06
-59.875,-123.875,2.202,0.213,2026-06
-59.875,-121.875,1.942,-0.033,2026-06
-59.875,-119.875,2.696,0.594,2026-06
-59.875,-117.875,2.326,-0.024,2026-06
-59.875,-115.875,2.956,0.586,2026-06
-59.875,-113.875,3.127,0.584,2026-06
-59.875,-111.875,3.128,0.579,2026-06
-59.875,-109.875,2.824,0.422,2026-06
-59.875,-107.875,2.758,0.244,2026-06
-59.875,-105.875,3.187,0.643,2026-06
-59.875,-103.875,3.205,0.383,2026-06
-59.875,-101.875,2.817,-0.34,2026-06
-59.875,-99.875,3.448,0.272,2026-06
-59.875,-97.875,3.477,0.364,2026-06
-59.875,-95.875,3.704,0.658,2026-06
-59.875,-93.875,4.152,1.206,2026-06
-59.875,-91.875,4.11,1.232,2026-06
-59.875,-89.875,3.513,0.494,2026-06
-59.875,-87.875,3.788,0.631,2026-06
